"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa00010 Glycolysis / Gluconeogenesis",0.00300337146510689,0.0326616646830374,0.193460727359442,0.524891055730281,1.80841933989446,33,"LDHA;PKM;PGAM1;ENO1;ALDH9A1;ALDOA;PFKP;PGK1;LDHB;PDHA1;HK1;GAPDH","reference95","Up",348,"hsa00010","Glycolysis / Gluconeogenesis"
"hsa00020 Citrate cycle (TCA cycle)",0.101369656833233,0.269287332656222,0.0270390592032686,0.415796096140483,1.34903431901705,26,"FH;PDHA1;MDH2;OGDH;DLST;ACO2;SDHC;PCK2;IDH2;PDHB;IDH3B;IDH3A;DLAT;SUCLG2","reference95","Up",348,"hsa00020","Citrate cycle (TCA cycle)"
"hsa00030 Pentose phosphate pathway",0.232876712328767,0.407837200227575,0.0172225004399329,0.390978330797097,1.18783797266715,20,"PGD;ALDOA;PFKP;TKTL1;PRPS1;GPI;GLYCTK;PGM2;IDNK","reference95","Up",348,"hsa00030","Pentose phosphate pathway"
"hsa00040 Pentose and glucuronate interconversions",0.818975650713686,0.86891319039135,0.0080665277901417,-0.271979640618208,-0.728754920329558,12,"XYLB;UGP2;FGGY","reference95","Down",348,"hsa00040","Pentose and glucuronate interconversions"
"hsa00051 Fructose and mannose metabolism",0.523160301464984,0.67180732439046,0.0112618789095051,-0.311224678962863,-0.950196826290543,19,"PFKFB2;HKDC1;GMPPA","reference95","Down",348,"hsa00051","Fructose and mannose metabolism"
"hsa00052 Galactose metabolism",0.794220266990291,0.850608096714729,0.00760017871516222,0.259168146276172,0.764905453077835,18,"PFKP;HK1;GLA;GALM","reference95","Up",348,"hsa00052","Galactose metabolism"
"hsa00053 Ascorbate and aldarate metabolism",0.443215884757641,0.605670061537635,0.0118833455319064,0.517488852029422,1.03690705250236,5,"ALDH9A1;UGDH","reference95","Up",348,"hsa00053","Ascorbate and aldarate metabolism"
"hsa00061 Fatty acid biosynthesis",0.329948596949524,0.488604730801848,0.0149725033364965,-0.391669255998364,-1.09835384007623,14,"OXSM;ACSBG1;ACSF3;MECR;ACSL1;ACSL3;ACSL6;HSD17B8","reference95","Down",348,"hsa00061","Fatty acid biosynthesis"
"hsa00062 Fatty acid elongation",0.251857186173438,0.426674486354857,0.0164808958837178,0.391246530451516,1.17175956537088,19,"ACAA2;HACD3;PPT1","reference95","Up",348,"hsa00062","Fatty acid elongation"
"hsa00071 Fatty acid degradation",0.32630947471036,0.487363507292726,0.0140549679312066,0.327081054669908,1.09072945906434,29,"ACAA2;ALDH9A1;CPT1A;CYP2U1;ACAT2;ACAT1;ACSL5","reference95","Up",348,"hsa00071","Fatty acid degradation"
"hsa00100 Steroid biosynthesis",0.272003959189889,0.44038268997303,0.0158018254909352,0.42155113930135,1.15941795084934,14,"EBP;SOAT1;TM7SF2;DHCR7;CYP51A1","reference95","Up",348,"hsa00100","Steroid biosynthesis"
"hsa00130 Ubiquinone and other terpenoid-quinone biosynthesis",0.862344804599617,0.898463422907935,0.00767687487588713,-0.297114702160799,-0.675025085734074,7,"COQ6;COQ4;COQ7","reference95","Down",348,"hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"hsa00140 Steroid hormone biosynthesis",0.160404180113724,0.332265801664142,0.0213767218778865,0.543371894406474,1.31178472118588,9,"AKR1C1;SRD5A3;COMT;HSD17B12;AKR1C3","reference95","Up",348,"hsa00140","Steroid hormone biosynthesis"
"hsa00190 Oxidative phosphorylation",1.93354650179648e-09,3.36437091312588e-07,0.347272633512903,0.533985495535307,2.31051099790224,102,"COX5A;NDUFAB1;ATP5F1B;UQCRHL;NDUFC2;NDUFA6;NDUFA12;PPA1;COX6A1;COX6C;COX8A;COX7A2L;COX7B;UQCRH;ATP5F1A;ATP5PF;PPA2;ATP5MC1;ATP5PB;ATP6V0D1;ATP6V0E1;ATP5F1C;COX15;NDUFA9;ATP6V0C;CYC1;COX4I1;ATP6V1A;ATP6V0A4;NDUFB7;NDUFS3;ATP5MC3;NDUFB11;COX7A2;SDHC;ATP6V1G1;ATP5MF;NDUFA8;NDUFV2;ATP5MG;NDUFB9;UQCR11;ATP5F1E;NDUFB4;ATP6AP1;NDUFB6;NDUFA2","reference95","Up",348,"hsa00190","Oxidative phosphorylation"
"hsa00220 Arginine biosynthesis",0.383647798742138,0.547169811320755,0.0129504302269415,0.505799293895305,1.07621196604975,6,"GOT2;GLUD1;GOT1;ASL;GLUL","reference95","Up",348,"hsa00220","Arginine biosynthesis"
"hsa00230 Purine metabolism",0.319066147859922,0.48067107989287,0.014065732010017,0.269027033943822,1.07884871036554,67,"NME1;PAICS;HPRT1;NME2;PPAT;RRM2;ADK;ADCY7;RRM1;PDE6G;ADSL;PRPS1;NT5E;NUDT9;ATIC;AMPD2;ADA2;PGM2;GUK1;GMPS","reference95","Up",348,"hsa00230","Purine metabolism"
"hsa00240 Pyrimidine metabolism",0.00735649266208434,0.0595362661954733,0.10245451498665,0.461995568682484,1.66131131363857,40,"TYMS;NME1;CTPS1;UPP1;NME2;DCTPP1;RRM2;RRM1;NT5C3A;UCK2;ASMTL;DCTD;TK2;DUT;NT5E;CMPK2;DTYMK","reference95","Up",348,"hsa00240","Pyrimidine metabolism"
"hsa00250 Alanine, aspartate and glutamate metabolism",0.108189359920846,0.272809982431873,0.0262793618755702,0.515254947362063,1.38872030605447,13,"PPAT;GOT2;ALDH5A1;ADSL","reference95","Up",348,"hsa00250","Alanine, aspartate and glutamate metabolism"
"hsa00260 Glycine, serine and threonine metabolism",0.204355108877722,0.384523180114421,0.018604987282596,0.448794624389069,1.23434737864486,14,"PGAM1;PHGDH;GCSH;SHMT1;GLYCTK;SHMT2","reference95","Up",348,"hsa00260","Glycine, serine and threonine metabolism"
"hsa00270 Cysteine and methionine metabolism",0.00052303983999833,0.010112103573301,0.213878881440171,0.564943185564131,1.9303443337769,32,"CISD1;LDHA;SRM;GCLM;PHGDH;SMS;LDHB;MDH2;GOT2;AHCY;DNMT1;DNMT3A;ENOPH1","reference95","Up",348,"hsa00270","Cysteine and methionine metabolism"
"hsa00280 Valine, leucine and isoleucine degradation",0.469643454660371,0.626191272880495,0.0110972569018169,0.281067543705519,0.987599829195985,36,"ACAA2;ALDH9A1;OXCT1;PCCB;ACAT2;ACAT1","reference95","Up",348,"hsa00280","Valine, leucine and isoleucine degradation"
"hsa00310 Lysine degradation",0.871425929350842,0.902548283970514,0.0068353490714244,0.204040090758437,0.756551645830607,46,"EZH2;ALDH9A1;KMT5C;ACAT2;ACAT1;DLST;KMT5A;NSD2","reference95","Up",348,"hsa00310","Lysine degradation"
"hsa00330 Arginine and proline metabolism",0.0140770453341406,0.077225155221772,0.0745719648873652,0.552300516862941,1.67795367307442,20,"LAP3;SRM;ALDH9A1;ODC1;SMS;GOT2;ALDH18A1","reference95","Up",348,"hsa00330","Arginine and proline metabolism"
"hsa00350 Tyrosine metabolism",0.209514990160898,0.390029260265062,0.0184856035587037,0.59072593794522,1.25691421626263,6,"GOT2;MIF;COMT;ADH5;GOT1","reference95","Up",348,"hsa00350","Tyrosine metabolism"
"hsa00380 Tryptophan metabolism",0.238602633381536,0.413103066750122,0.0170398440477135,0.44435649572159,1.19763408754261,13,"ALDH9A1;ACAT2;ACAT1;DLST","reference95","Up",348,"hsa00380","Tryptophan metabolism"
"hsa00410 beta-Alanine metabolism",0.402924075166428,0.565393460314181,0.0132677254167465,-0.369604441940535,-1.03647772169361,14,"ALDH2;HIBCH;ACADS;SMOX;MLYCD;ECHS1;ACOX3","reference95","Down",348,"hsa00410","beta-Alanine metabolism"
"hsa00440 Phosphonate and phosphinate metabolism",0.811668017131612,0.863793486121716,0.00757090352376067,0.338990337477754,0.721285027424965,6,"PCYT2;CHPT1;CEPT1","reference95","Up",348,"hsa00440","Phosphonate and phosphinate metabolism"
"hsa00450 Selenocompound metabolism",0.895462531510198,0.914576014828675,0.00686670211698251,0.24932285035592,0.655538693207659,12,"PSTK;TXNRD1;SEPHS1;SEPSECS;SCLY","reference95","Up",348,"hsa00450","Selenocompound metabolism"
"hsa00480 Glutathione metabolism",0.00689887893217352,0.0574526716229958,0.106305950993074,0.51558290150496,1.71933363682243,29,"LAP3;SRM;GCLM;GPX7;GGCT;ODC1;PGD;SMS;RRM2;TXNDC12;GPX4;RRM1;MGST3;GSTO1","reference95","Up",348,"hsa00480","Glutathione metabolism"
"hsa00500 Starch and sucrose metabolism",0.676158382476832,0.771768704526291,0.00938302874499477,-0.293576464980502,-0.840402884618962,15,"HKDC1;PYGB;UGP2","reference95","Down",348,"hsa00500","Starch and sucrose metabolism"
"hsa00510 N-Glycan biosynthesis",0.106216656787196,0.272809982431873,0.0261624576699744,0.346584351635158,1.29648548118382,48,"ALG3;RPN2;OSTC;DDOST;ALG8;STT3B;DOLPP1;MGAT1;ALG6;KRTCAP2;ALG5;SRD5A3;MGAT5;ALG14;STT3A;ALG12;DAD1;ALG9;DPAGT1;B4GALT3;MGAT4B;MGAT2;ALG13;MAGT1;MGAT4A;MAN2A2","reference95","Up",348,"hsa00510","N-Glycan biosynthesis"
"hsa00511 Other glycan degradation",0.0357293334456897,0.145036259064766,0.0491351743119998,-0.560415575772513,-1.5715673116065,14,"MAN2B2;GBA2;MANBA;ENGASE;MAN2C1","reference95","Down",348,"hsa00511","Other glycan degradation"
"hsa00512 Mucin type O-glycan biosynthesis",0.443809958885336,0.605670061537635,0.0117011271298413,0.367050505514468,1.00952151538981,14,"GALNT4;GALNT6;GALNT7;ST3GAL1;GCNT1;GALNT1","reference95","Up",348,"hsa00512","Mucin type O-glycan biosynthesis"
"hsa00513 Various types of N-glycan biosynthesis",0.394186089736441,0.555371494851342,0.0124363896596773,0.293704580852593,1.03808214135276,37,"ALG3;RPN2;OSTC;DDOST;STT3B;HEXB;MGAT1;KRTCAP2;ALG14;STT3A;ALG12;DAD1;ALG9;B4GALT3;MGAT4B;MGAT2;ALG13;MAGT1;MGAT4A;MAN2A2","reference95","Up",348,"hsa00513","Various types of N-glycan biosynthesis"
"hsa00514 Other types of O-glycan biosynthesis",0.945740517760385,0.956737500525041,0.00641759899924724,0.196960418336085,0.639030443743175,26,"GALNT4;XXYLT1","reference95","Up",348,"hsa00514","Other types of O-glycan biosynthesis"
"hsa00515 Mannose type O-glycan biosynthesis",0.561117871679745,0.682897505411766,0.0106784896727205,-0.362448625920992,-0.91707811025196,10,"ST3GAL3;POMK;B4GALT1;FUT4;POMGNT1","reference95","Down",348,"hsa00515","Mannose type O-glycan biosynthesis"
"hsa00520 Amino sugar and nucleotide sugar metabolism",0.717813977929585,0.790504001011062,0.00819825125274639,0.252189029032715,0.834166031225905,28,"UXS1;GNPDA2;UGDH;HK1;UAP1","reference95","Up",348,"hsa00520","Amino sugar and nucleotide sugar metabolism"
"hsa00531 Glycosaminoglycan degradation",0.213060257536968,0.394388136291835,0.0182120642104048,0.497160233686852,1.24038977210681,10,"IDUA;HEXB;GNS;GUSB;IDS","reference95","Up",348,"hsa00531","Glycosaminoglycan degradation"
"hsa00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.226677328459371,0.407837200227575,0.0175509552839031,0.429702973907013,1.20510588084456,15,"CHST14;CHSY1;DSEL;B3GALT6;CHST12;CHST11;CSGALNACT2;B4GALT7","reference95","Up",348,"hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
"hsa00533 Glycosaminoglycan biosynthesis - keratan sulfate",0.650338097433533,0.749396218234667,0.0090187665103199,0.353201185972993,0.852682893674861,9,"CHST2;B3GNT2","reference95","Up",348,"hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate"
"hsa00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.282445955236422,0.452954803789285,0.0154870371387981,0.439577982486815,1.1557720272767,12,"HS2ST1;GLCE;B3GALT6","reference95","Up",348,"hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin"
"hsa00541 Biosynthesis of various nucleotide sugars",0.352880736737956,0.513817976505475,0.0135218304518588,0.402833309806687,1.08572038007153,13,"UGDH;UAP1;CYB5R3;CYB5R1","reference95","Up",348,"hsa00541","Biosynthesis of various nucleotide sugars"
"hsa00561 Glycerolipid metabolism",0.620073386574574,0.729226915587814,0.0101626693184624,-0.253126407681823,-0.902580946195906,35,"ALDH2;PLPP5;DGKA;DGKH;MGLL;GPAT4;AGPAT5","reference95","Down",348,"hsa00561","Glycerolipid metabolism"
"hsa00562 Inositol phosphate metabolism",0.0459684487291849,0.166949541284404,0.0440847468440396,-0.353750418564462,-1.40344764353468,57,"INPP4B;PPIP5K1;PIK3C3;IP6K2;PIP4K2B;INPP5F;IP6K1;PLCD1;PIP5K1C;PIP4K2A;PIK3CG;PLCH1;PLCB1;PI4KB;PTEN","reference95","Down",348,"hsa00562","Inositol phosphate metabolism"
"hsa00563 Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.836627140974967,0.884942994101181,0.00721283865408531,0.232053484629117,0.746209429538464,25,"PGAP1;PGAP2;PIGS;GPAA1;PIGH;PIGP;PIGC","reference95","Up",348,"hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"hsa00564 Glycerophospholipid metabolism",0.880809346552169,0.906868794675014,0.00674277916799663,0.195834858435462,0.757926427818679,56,"SGMS1;LPGAT1;PLA2G15;PTDSS2;CHKA;PCYT2;LPCAT1;PTDSS1;CRLS1;AGPAT3;LYPLA1;DGKD;LYPLA2;CDIPT;CHPT1;AGPAT4;PLA2G12A","reference95","Up",348,"hsa00564","Glycerophospholipid metabolism"
"hsa00565 Ether lipid metabolism",0.190742624618515,0.367501026565701,0.020517087330025,-0.419279863967754,-1.24129119366954,17,"PAFAH2;PLA2G6;LPCAT4;PAFAH1B1;PLB1;PLPP3;GDPD1;AGPS;PLPP1","reference95","Down",348,"hsa00565","Ether lipid metabolism"
"hsa00590 Arachidonic acid metabolism",0.804127636889803,0.8583939191339,0.00754548680459867,0.267308032526096,0.749667797421148,15,"EPHX2;GPX4;CYP2U1;PTGES3;PLA2G12A;HPGDS;HPGD;AKR1C3","reference95","Up",348,"hsa00590","Arachidonic acid metabolism"
"hsa00592 alpha-Linolenic acid metabolism",0.311432380634947,0.473921728708159,0.015389466310947,-0.500218322435462,-1.13646316904577,7,"PLA2G6;PLB1;ACAA1;ACOX3","reference95","Down",348,"hsa00592","alpha-Linolenic acid metabolism"
"hsa00600 Sphingolipid metabolism",0.165557497118638,0.338905935278153,0.0206357404230193,0.351859788301443,1.23634576317898,36,"KDSR;SGMS1;CERS4;B4GALT6;SPTLC1;GLA;DEGS1;NEU1;HEXB;SMPD3;SPTLC2;SMPD1;SAMD8","reference95","Up",348,"hsa00600","Sphingolipid metabolism"
"hsa00601 Glycosphingolipid biosynthesis - lacto and neolacto series",0.223239022752078,0.405299522098322,0.0187027202226291,-0.466769202097718,-1.21666221438276,11,"ST3GAL6;ABO;ST3GAL3","reference95","Down",348,"hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series"
"hsa00603 Glycosphingolipid biosynthesis - globo and isoglobo series",0.844554620448296,0.889080653740299,0.00781362544894234,-0.304501228045136,-0.691806787319656,7,"ABO","reference95","Down",348,"hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series"
"hsa00604 Glycosphingolipid biosynthesis - ganglio series",0.9581059524809,0.96643730858943,0.00704039458408447,-0.220670787484743,-0.575191781600382,11,"SLC33A1","reference95","Down",348,"hsa00604","Glycosphingolipid biosynthesis - ganglio series"
"hsa00620 Pyruvate metabolism",0.0439906913895353,0.166949541284404,0.0416538472850926,0.447551477370661,1.48036669588488,28,"LDHA;PKM;FH;ALDH9A1;LDHB;PDHA1;MDH2;ACAT2;ACAT1","reference95","Up",348,"hsa00620","Pyruvate metabolism"
"hsa00630 Glyoxylate and dicarboxylate metabolism",0.0557065217391304,0.183903295363697,0.0369998975784622,0.471878294655487,1.46869164831685,22,"MDH2;GCSH;PCCB;ACAT2;ACAT1;ACO2;SHMT1;GLYCTK;SHMT2","reference95","Up",348,"hsa00630","Glyoxylate and dicarboxylate metabolism"
"hsa00640 Propanoate metabolism",0.765969453013317,0.832991780151982,0.00778452728957105,0.250378205799516,0.797000701834507,24,"LDHA;LDHB;PCCB;ACACA","reference95","Up",348,"hsa00640","Propanoate metabolism"
"hsa00650 Butanoate metabolism",0.269268963409976,0.44038268997303,0.0159255649384648,0.444710305762099,1.16926632388126,12,"OXCT1;ACAT2;ACAT1;ALDH5A1","reference95","Up",348,"hsa00650","Butanoate metabolism"
"hsa00670 One carbon pool by folate",0.0136624396135266,0.0766859513791491,0.0756039675372048,0.537166923024507,1.67189841646382,22,"TYMS;MTHFD2;MTHFD1;DHFR;DHFR2;GCSH;AHCY;SHMT1;ATIC;SHMT2;MAT2B","reference95","Up",348,"hsa00670","One carbon pool by folate"
"hsa00740 Riboflavin metabolism",0.976678995522679,0.981135700015368,0.00642993274191342,0.253759114891907,0.508464317320627,5,"RFK;ACP1","reference95","Up",348,"hsa00740","Riboflavin metabolism"
"hsa00760 Nicotinate and nicotinamide metabolism",0.690375148531658,0.778180665797018,0.00929082844013225,-0.268911593778346,-0.843726974672243,21,"NADSYN1;NAPRT;SARM1;SIRT3;SIRT1;SIRT7;SIRT2;NT5C2","reference95","Down",348,"hsa00760","Nicotinate and nicotinamide metabolism"
"hsa00770 Pantothenate and CoA biosynthesis",0.364830799786113,0.529004659689863,0.0132771685852269,0.409821837989168,1.07753489798414,12,"PANK2;PANK1;AASDHPPT","reference95","Up",348,"hsa00770","Pantothenate and CoA biosynthesis"
"hsa00785 Lipoic acid metabolism",0.331869223130395,0.489366481565159,0.0140686709660399,0.420969303836376,1.10684466715942,12,"PDHA1;GCSH;OGDH;DLST","reference95","Up",348,"hsa00785","Lipoic acid metabolism"
"hsa00790 Folate biosynthesis",0.0703249866808737,0.202256986487141,0.0329387270200423,0.544028655694491,1.46627149357107,13,"MOCS2;DHFR;DHFR2;GPHN;GCH1;PCBD2;PTS;AKR1C3;FPGS","reference95","Up",348,"hsa00790","Folate biosynthesis"
"hsa00830 Retinol metabolism",0.705313607001459,0.784182540691718,0.00901997489927774,-0.34068139494123,-0.806217521531654,8,"DHRS4L2;RDH10;DHRS4","reference95","Down",348,"hsa00830","Retinol metabolism"
"hsa00860 Porphyrin metabolism",0.710178677280041,0.786752519189494,0.00908114407322808,-0.271659152786079,-0.82939973035015,19,"HCCS;CPOX;FECH;ALAS1;UROD","reference95","Down",348,"hsa00860","Porphyrin metabolism"
"hsa00900 Terpenoid backbone biosynthesis",0.102266676808397,0.269612147949411,0.0270656209855302,0.484160098129627,1.38160317844564,16,"PMVK;ZMPSTE24;ACAT2;ACAT1;NUS1;IDI1;PDSS1;ICMT","reference95","Up",348,"hsa00900","Terpenoid backbone biosynthesis"
"hsa00920 Sulfur metabolism",0.336033554011267,0.493416357788696,0.0145973900758446,-0.55155353956429,-1.12710211100662,5,"BPNT1;SQOR;MPST","reference95","Down",348,"hsa00920","Sulfur metabolism"
"hsa00970 Aminoacyl-tRNA biosynthesis",0.783228653878798,0.845970142709268,0.00843509004909171,-0.248839686289194,-0.7807501072796,21,"QRSL1;FARS2;MARS2;CARS2;HARS2;FARSA;RARS2;YARS2","reference95","Down",348,"hsa00970","Aminoacyl-tRNA biosynthesis"
"hsa00980 Metabolism of xenobiotics by cytochrome P450",0.712146676852559,0.786752519189494,0.00836740701235317,0.314711124602944,0.807293482316973,11,"AKR1C1;MGST3;GSTO1","reference95","Up",348,"hsa00980","Metabolism of xenobiotics by cytochrome P450"
"hsa00982 Drug metabolism - cytochrome P450",0.945738695561575,0.956737500525041,0.00707768353833306,-0.245418657559954,-0.580779651526743,8,"GSTM2;MGST2","reference95","Down",348,"hsa00982","Drug metabolism - cytochrome P450"
"hsa00983 Drug metabolism - other enzymes",0.0918070672431788,0.25559087520501,0.0283478219122675,0.392284650464843,1.35154741331484,33,"NME1;HPRT1;UPP1;NME2;RRM2;RRM1;TPMT;MGST3;UCK2;GSTO1;TK2;DUT","reference95","Up",348,"hsa00983","Drug metabolism - other enzymes"
"hsa01040 Biosynthesis of unsaturated fatty acids",0.878778897451097,0.906868794675014,0.00765886590035861,-0.229965245047578,-0.702104494828348,19,"SCD;HSD17B4;ACOT2;ELOVL4","reference95","Down",348,"hsa01040","Biosynthesis of unsaturated fatty acids"
"hsa01100 Metabolic pathways",2.9974321617399e-05,0.00094827853844135,0.257947636479256,0.260904837013693,1.43374989508409,873,"ACAA2;CISD1;LDHA;KDSR;TYMS;NME1;UXS1;CTPS1;EZH2;ALG3;PAICS;PKM;PGAM1;EBP;COX5A;LAP3;PANK2;HPRT1;AKR1C1;NDUFAB1;ATP5F1B;SRM;MOCS2;ENO1;FUT7;UPP1;FH;UQCRHL;EPHX2;GCLM;CHSY1;ALDH9A1;GALNT4;NME2;SGMS1;GPX7;NDUFC2;GGCT;NDUFA6;ISYNA1;TKFC;CERS4;NDUFA12;ODC1;HACD3;MTHFD2;PHGDH;PGD;SMS;ALDOA;B4GALT6;DCTPP1;RPN2;KMT5C;PFKP;OXCT1;COX6A1;MTHFD1;PPAT;RRM2;COX6C;DHFR;PMVK;PGK1;ACOT8;COX8A;PTDSS2;PANK1;GNPDA2;LDHB;ADK;TXNDC12;PDHA1;UGDH;MDH2;DDOST;ADCY7;SPTLC1;DHFR2;GLCE;CHKA;AASDHPPT;GPX4;PDHX;HK1;B3GNT2;PDXP;COX7A2L;IDUA;COX7B;UQCRH;GOT2;ATP5F1A;GAPDH;PCYT2;GCSH;ATP5PF;ATP5MC1;CYP2U1;UAP1;ATP5PB;ALG8;PGAP1;ATP6V0D1;GPHN;TIGAR;ALDH1A2;STT3B;RRM1;ZNF408;ATP6V0E1;ATP5F1C;COX15;GLA;NDUFA9;LPCAT1;PPT1;PCCB;PTDSS1;OGDH;AHCY;ACAT2;NT5C3A;ACAT1;DSEL;TM7SF2;CRLS1;B3GALT6;ATP6V0C;CD38;MIF;PGAP2;GCH1;DLST;ST3GAL5;FIG4;CYC1;PDE6G;ALDH5A1;DOLPP1;KMT5A;ALDH18A1;MGST3;COX4I1;GYS1;UCK2;AGPAT3;PIGS;TKTL1;GALNT6;ATP6V1A;ADSL;ATP6V0A4;GSTO1;ACSL5;DNMT1;PRPS1;GALM;NSD2;NDUFB7;PLCH2;ASMTL;DCTD;GPAA1;NDUFS3;DEGS1;ATP5MC3;ACACA;MTMR14;NDUFB11;TK2;DUT;NEU1;LIPC;ACO2;HEXB;DNMT3A;ITPK1;NAMPT;NT5E;SHMT1;NUDT9;SIRT6;DGKD;MGAT1;GYG1;DHCR7;ATIC;ENOPH1;PTGES3;ST3GAL4;ALG6;TPI1;COX7A2;GPI;SCP2;SDHC;GLYCTK;PCK2;PPCDC;CYP51A1;AMPD2;GALNT7;CDIPT;CHPT1;SMYD2;CMPK2;PIGH;ATP6V1G1;ATP5MF;PIGP;NDUFA8;SHMT2;ALG5;NDUFV2;SRD5A3;RFK;IDI1;ATP5MG;NDUFB9;SMPD3;IDH2;DTYMK;MMAB;AGPAT4;ADA2;UQCR11;EHMT1;PIGC;COMT;MGAT5;SPTLC2;PGM2;ALG14;SACM1L;GNS;PLA2G12A;STT3A;C11orf54;GNPNAT1;ATP5F1E;HPGDS;ST3GAL1;ACP1;NDUFB4;MAT2B;ABHD16A;SMYD3;HSD17B12;DOT1L;SORD;GUK1;GMPS;SEPHS1;B3GALNT2;CEPT1;SMPD1;ATP6AP1;IDNK;MTMR2;CARNMT1;PDHB","reference95","Up",348,"hsa01100","Metabolic pathways"
"hsa01200 Carbon metabolism",0.00233576642335766,0.0271662763466042,0.180928604595735,0.405731933949172,1.67873205614629,79,"PKM;PGAM1;ENO1;FH;TKFC;PHGDH;PGD;ALDOA;PFKP;PGK1;PDHA1;MDH2;HK1;GOT2;GAPDH;GCSH;PCCB;OGDH;ACAT2;ACAT1;DLST;TKTL1;PRPS1;ACO2;SHMT1;TPI1;GPI;SDHC;GLYCTK;SHMT2;IDH2","reference95","Up",348,"hsa01200","Carbon metabolism"
"hsa01210 2-Oxocarboxylic acid metabolism",0.466900664251208,0.624928581382386,0.0112528064116078,0.319000307021078,0.992868483333026,22,"PDHA1;GOT2;OGDH;DLST;ACO2;IDH2;PDHB;IDH3B;IDH3A;DLAT;BCAT1","reference95","Up",348,"hsa01210","2-Oxocarboxylic acid metabolism"
"hsa01212 Fatty acid metabolism",0.848203382303963,0.889080653740299,0.00701293238385478,0.207985420709807,0.774873113264002,47,"ACAA2;HACD3;CPT1A;PPT1;ACAT2;ACAT1;ACSL5;ACACA","reference95","Up",348,"hsa01212","Fatty acid metabolism"
"hsa01230 Biosynthesis of amino acids",0.0155265693322464,0.0818673655700262,0.0702265850895532,0.431939659522269,1.57056238167163,42,"PKM;PGAM1;ENO1;PHGDH;ALDOA;PFKP;PGK1;GOT2;GAPDH;ALDH18A1;TKTL1;PRPS1;ACO2;SHMT1;TPI1;SHMT2;IDH2;MAT2B;IDH3B;IDH3A","reference95","Up",348,"hsa01230","Biosynthesis of amino acids"
"hsa01232 Nucleotide metabolism",0.00375925994176833,0.0384771311686876,0.143053505747345,0.437353435802655,1.69265946798421,56,"TYMS;NME1;CTPS1;HPRT1;UPP1;NME2;DCTPP1;RRM2;ADK;RRM1;NT5C3A;UCK2;ADSL;ASMTL;DCTD;TK2;DUT;NT5E;AMPD2;CMPK2;DTYMK;ADA2","reference95","Up",348,"hsa01232","Nucleotide metabolism"
"hsa01240 Biosynthesis of cofactors",0.252571678704312,0.426674486354857,0.0160933790988156,0.266719823133372,1.11764099643174,85,"NME1;CTPS1;PANK2;MOCS2;GCLM;NME2;MTHFD2;MTHFD1;DHFR;PANK1;UGDH;DHFR2;PDXP;GPHN;COX15;GCH1;ADSL","reference95","Up",348,"hsa01240","Biosynthesis of cofactors"
"hsa01250 Biosynthesis of nucleotide sugars",0.739819004524887,0.809613250234782,0.00885842242133085,-0.247517213913064,-0.820574810213176,26,"NAGK;HKDC1;GMPPA;UGP2;PMM1;GALT","reference95","Down",348,"hsa01250","Biosynthesis of nucleotide sugars"
"hsa01521 EGFR tyrosine kinase inhibitor resistance",0.516078895755468,0.670132297473518,0.010374163065594,0.258194694584203,0.961933418880623,47,"BAX;STAT3;AKT1;PRKCA;MAPK3;EIF4E2;RPS6;PIK3R3;GRB2;RPS6KB1;NRAS;BCL2;JAK1;MAPK1;PIK3R2;PIK3R1;BRAF;MAP2K1;RPS6KB2","reference95","Up",348,"hsa01521","EGFR tyrosine kinase inhibitor resistance"
"hsa01522 Endocrine resistance",0.0227431384796267,0.107173781730646,0.0576503307171654,0.381466306360768,1.49370194070171,59,"FOS;BAX;CDK4;MAPK9;E2F1;AKT1;ADCY7;MDM2;MAPK3;GNAS;CARM1;PIK3R3;SP1;GRB2;MED1;RB1;RPS6KB1;BIK;NRAS;BCL2;MAPK1;PIK3R2;CDKN1A;PIK3R1;BRAF;MAP2K1;E2F3;PRKACB;RPS6KB2","reference95","Up",348,"hsa01522","Endocrine resistance"
"hsa01523 Antifolate resistance",0.110535079088776,0.272809982431873,0.0259046056220885,0.444602471302783,1.35075439367297,20,"TYMS;RELA;DHFR;DHFR2;SLC19A1;SHMT1;NFKB1;ATIC;IKBKG;SHMT2","reference95","Up",348,"hsa01523","Antifolate resistance"
