"case_id","axis","case_label","primary_analysis","n_patients","n_cells_total","min_cells_per_sample","genes_ranked_n","direction","global_FDR_tier","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total","target_family2_BH","target_family2_Holm","target_family4_BH","target_family4_Holm"
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01200 Carbon metabolism",0.406614785992218,0.679662802950474,0.0888945288620449,0.253981965936183,1.03703831195466,87,"PGAM1;GCSH;PGK1;FH;TKTL1;ENO1;GLUD1;PFKP;HK1;RPIA;ALDOA;GOT1;ME2;PKM;GPI;PCCB;OGDHL;MDH2;PHGDH;SDHB;GAPDH","hsa01200","Carbon metabolism",116,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa01210 2-Oxocarboxylic acid metabolism",0.738703339882122,0.86474930495638,0.0588438169595807,-0.259548220457214,-0.820522004945069,25,"IDH3G;IDH1;DHTKD1;BCKDHB;BCKDHA;DBT","hsa01210","2-Oxocarboxylic acid metabolism",33,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01212 Fatty acid metabolism",0.88030888030888,0.940928952905001,0.0498907356726307,0.204151517863339,0.764037486038631,51,"ACAA2;HACD3;CPT1A;FASN","hsa01212","Fatty acid metabolism",57,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01230 Biosynthesis of amino acids",0.0364028879764902,0.256031131722574,0.321775918075361,0.405189826217639,1.49252671722908,48,"PGAM1;PGK1;ALDH18A1;TKTL1;ENO1;ARG2;PFKP;RPIA;ALDOA;GOT1;PKM;PHGDH;GAPDH;PYCR3;TPI1;PYCR1;PRPS1;MAT2B;CS;GOT2;MAT2A","hsa01230","Biosynthesis of amino acids",74,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01232 Nucleotide metabolism",0.0316054496242615,0.242930547251531,0.321775918075361,0.382734507099378,1.4668982137024,59,"CTPS1;NME1;AK6;UPP1;DCTD;NME2;HPRT1;NT5E;UCK2;DCTPP1;NT5C3A;AMPD2;HDDC2;GUK1;ADSL;NT5C2;CMPK2;GMPS;TYMP;PNP;IMPDH1;APRT;TYMS","hsa01232","Nucleotide metabolism",85,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01240 Biosynthesis of cofactors",0.188349514563107,0.49244209437324,0.139599673451922,0.276086652271472,1.16090377882627,105,"CTPS1;NME1;PDXP;RDH13;MTHFD1L;PANK1;AK6;GCH1;PANK2;MTHFD2;GCLM;NME2;PMM2;UMPS;GGH;DHODH","hsa01240","Biosynthesis of cofactors",154,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa01250 Biosynthesis of nucleotide sugars",0.620123203285421,0.832270614935696,0.0694481442003175,-0.273631459243037,-0.908289638080832,32,"HKDC1;NAGK;GMPPA;PMM1;NANP;GMPPB;GALT;GALK2;UGP2;MPI;FCSK;HK2","hsa01250","Biosynthesis of nucleotide sugars",37,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01521 EGFR tyrosine kinase inhibitor resistance",0.330058939096267,0.610523529830919,0.101713902282311,0.283849140305364,1.07340436685282,55,"STAT3;PRKCA;GRB2;PIK3R3;BAX;PDGFA;AKT2;EIF4E2;BCL2;RPS6KB1","hsa01521","EGFR tyrosine kinase inhibitor resistance",80,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01522 Endocrine resistance",0.0712909441233141,0.322162874076242,0.234392647294686,0.338642623828767,1.33576936641639,67,"FOS;PTK2;BIK;GRB2;HBEGF;PIK3R3;NOTCH1;MDM2;BAX;AKT2;BCL2;RPS6KB1;MAPK9;E2F1;PIK3CB;ADCY7;GNAS;E2F3;CARM1","hsa01522","Endocrine resistance",99,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01523 Antifolate resistance",0.375262054507338,0.657534246575342,0.0978773277424561,0.349257464817631,1.05660560142943,22,"SLC19A1;RELA;GGH;GART;ABCC4;NFKB1","hsa01523","Antifolate resistance",30,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa01524 Platinum drug resistance",0.93503937007874,0.973331648129424,0.0480220415968251,0.185530527065147,0.705120500817086,56,"SLC31A1;BID;PIK3R3;MDM2;BAX;AKT2;BCL2;PIK3CB;ATP7A;MSH6;REV3L;GSTO1;BAK1;AKT1;ERCC1;MAPK1;FAS;PIK3R1","hsa01524","Platinum drug resistance",75,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa02010 ABC transporters",0.589958158995816,0.815432346770233,0.0728938564822936,0.308724364777273,0.921595868409,21,"ABCD3;TAP1;TAP2;ABCA2;ABCA1;ABCB10;ABCC4;ABCA5","hsa02010","ABC transporters",45,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR < 0.05","hsa03008 Ribosome biogenesis in eukaryotes",3.73089804702548e-08,6.65965301394048e-06,0.719512826338911,0.583949948841398,2.31092616160016,72,"DKC1;UTP4;AK6;NOP56;GAR1;GTPBP4;RPP25;RIOK1;WDR3;EIF6;GNL3;RPP40;WDR43;MDN1;WDR36;GNL2;RRP7A;NHP2;NOP10;UTP18;NOP58;IMP3;NXT1;IMP4;RAN;TBL3;POP7;XRN2;FBL;RCL1;GNL3L;SNU13;NAT10;XPO1;HEATR1","hsa03008","Ribosome biogenesis in eukaryotes",126,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR < 0.05","hsa03010 Ribosome",7.52147141367751e-10,2.68516529468287e-07,0.801215574617779,0.485167873404871,2.19136931329265,169,"RPL39L;MRPL15;MRPS18A;MRPS2;MRPL20;MRPL11;RPL26L1;MRPL3;MRPL36;MRPS6;AURKAIP1;RPS16;MRPS23;MRPL58;RPL23A;MRPS7;RPLP1;RPL8;RPL30;MRPL33;RPLP2;RPS17;RPL27A;MRPL54;RPS20;MRPL1;RPL18A;RPL38;MRPL14;RPS25;RPS21;RPL37;RPL4;MRPL37;RPL7;RPL21;RPS13;UBA52;RPS6;RPS27L;MRPS17;RPS19;RPLP0;RPL19;RPL13A;RPS7;RPL35;RPL36;MRPL47;RPL14;RPS27A;RPL23;MRPS30;RPS28;RPS2;RPS27;RPS15A;RPL22;MRPL13;RPS24;MRPL12;RPS3;RPS23;MRPL53;RPS29;RPS3A;RPL36A;RPL3;RPL37A;MRPS15;RPS4X;MRPL40;RPS12;MRPL39;RPL5;MRPL21;RPL35A;RPL10A;RPL39;MRPS10;RPL15;MRPL49;RPS14;RPL31;RPL24;MRPL57;MRPL17;RPS18;RPL13;MRPL42;MRPS12;RPL32;RPL27;RPS11;RPL11;MRPS5;RPL18;MRPL55;RPS15;RPS8;RPS5;RSL24D1;RPS9;RPL17;MRPS34;RPL12","hsa03010","Ribosome",213,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR 0.10b","hsa03013 Nucleocytoplasmic transport",0.0093045497682228,0.11454221611226,0.380730400722792,0.345977942804341,1.44044363691628,100,"EIF4A3;ALYREF;SEH1L;MAGOH;THOC7;IPO7;NXT1;RAN;TNPO2;KPNA4;NUP155;SUMO1;TNPO1;RNPS1;NUP153;IPO5;NUP58;NUP35;SUMO2;KPNB1;SUMO3;TMEM33;NDC1;NUP37;XPOT;RAE1;XPO1;EEF1A1;SRRM1;XPO6;PYM1;KPNA1;KPNA3;CASC3;NUP205;NUP85;THOC1;AHCTF1;UBE2I;XPO5;RBM8A","hsa03013","Nucleocytoplasmic transport",108,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03015 mRNA surveillance pathway",0.721669980119284,0.860213178294574,0.0605092988656667,0.218393619819306,0.877655968550831,82,"EIF4A3;ALYREF;GSPT1;PPP1CC;PABPC4;MAGOH;DAZAP1;ETF1;NXT1;PABPC1;RNPS1;NUDT21","hsa03015","mRNA surveillance pathway",103,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03018 RNA degradation",0.109803921568627,0.384313725490196,0.188204146308491,0.320150150891516,1.26129760490731,68,"EXOSC4;PNPT1;HSPD1;TOB2;ENO1;LSM5;PABPC4;HSPA9;EXOSC7;CNOT9;TENT4B;PFKP;TENT4A;EXOSC6;PABPC1;LSM6;XRN2","hsa03018","RNA degradation",78,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03020 RNA polymerase",0.482352941176471,0.730248799650807,0.0799858801499946,0.298296496642846,0.978401563798072,30,"POLR2D;POLR1B;POLR2H;POLR2C;POLR3H;POLR3E;POLR2I;POLR2K","hsa03020","RNA polymerase",34,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03022 Basal transcription factors",0.296812749003984,0.584300635296651,0.109250039480711,0.311210097278815,1.09803127760611,39,"TAF4B;TBPL1;GTF2H3;TAF5L;ERCC3;GTF2E1","hsa03022","Basal transcription factors",44,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03030 DNA replication",0.056379724576179,0.307814596794044,0.321775918075361,0.435532989449985,1.48621417707143,35,"MCM4;POLE3;RFC5;MCM6;SSBP1;PCNA;FEN1;POLE2;RFC3;MCM2;RFC2;POLD3;DNA2;RFC4;POLE","hsa03030","DNA replication",36,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR < 0.05","hsa03040 Spliceosome",5.39015934501672e-05,0.00320714481028495,0.557332238758646,0.403460297615584,1.76846551349362,139,"EIF4A3;ALYREF;PPIH;PUF60;SRSF3;SNRPF;LSM5;SRSF7;SNRPB;SNRPE;RBM17;SRSF6;SNRPD1;PPIL1;HNRNPC;TCERG1;TXNL4A;MAGOH;THOC7;SNRPA1;SNRPB2;HNRNPA1;SRSF2;CHERP;SF3B6;SF3B4;LSM6;RP9;PRPF40A;SRSF9;DDX5;HNRNPA3;SNU13;PRPF40B;U2AF2;SF1;SRSF1;EFTUD2;CDC5L;HNRNPM;SNRPC;PRPF6;PRPF19;PRPF31;LSM3;HNRNPU;CCDC12;CASC3;SNRPD2;PHF5A;BUD13;PQBP1;TRA2B;BUD31;THOC1;SRSF10;U2SURP;SNIP1;SF3A2;SRSF5;HNRNPK;PRPF3;RBM8A;SNRPG;PRPF38B;LSM2","hsa03040","Spliceosome",188,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR 0.05b","hsa03050 Proteasome",0.00404619510641344,0.0652240958861472,0.407017918923954,0.471962634973481,1.73289979572266,45,"ADRM1;POMP;PSMD11;PSMB1;PSME2;PSMB7;PSMA7;PSMC3;PSMB9;PSME4;PSMC5;PSMC4;PSMD8;PSMD7;PSME3;PSMD12;PSMA6;IFNG;PSMA8;SEM1;PSMD14;PSMA4;PSMB2;PSMD2","hsa03050","Proteasome",46,0.00809239021282688,0.00809239021282688,0.0161847804256538,0.0161847804256538
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03060 Protein export",0.0686274509803922,0.320064550833782,0.241339976815091,0.433218930270754,1.42094219548052,30,"SGTA;GET4;SRPRB;SRPRA;TMEM208;SEC11A;SPCS3;SRP72;GET1;SPCS1;SRP9","hsa03060","Protein export",31,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03082 ATP-dependent chromatin remodeling",0.302788844621514,0.584300635296651,0.107972360317345,0.268696977226885,1.08888258305414,85,"BPTF;CHRAC1;SMARCD3;ACTG1;ACTB;DPF3;HDAC2;POLE3;ACTR5;BAZ1A;MRGBP;SMARCC1;SMARCD2;MTA2;MBD2;BCL7B;MORF4L2;HDAC1;SRCAP;ACTL6A","hsa03082","ATP-dependent chromatin remodeling",117,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03083 Polycomb repressive complex",0.0319824529995012,0.242930547251531,0.321775918075361,0.347148171021684,1.38476505615459,76,"PHF19;FOXK2;TFDP1;SCML2;HDAC2;BCOR;RING1;SUZ12;E2F6;ASXL1;FOXK1;UBE2D4;UBE2D2;L3MBTL3;PHC2;CBX2;UBE2D1;UBE2D3;WDR5;SCMH1;L3MBTL1;JARID2;SKP1;HDAC1;CBX3;YAF2;EZH2;PCGF1;RNF2","hsa03083","Polycomb repressive complex",83,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa03250 Viral life cycle - HIV-1",0.309664694280079,0.591178052716514,0.105920292736253,-0.279310746134597,-1.07944568577782,58,"CXCR4;MAP1A;MLLT3;CD4;APOBEC3B;BICD1;TRIM5;APOBEC3D;KAT2B;CPSF6;SERINC5;CCNT2;SERINC3;APOBEC3F;TNPO3;SMARCB1;CHMP4A","hsa03250","Viral life cycle - HIV-1",73,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa03266 Virion - Herpesvirus",0.964426877470356,0.986971428571429,0.046788296531803,-0.255168526743273,-0.558983224454111,7,"ITGA5;PILRB;IDE","hsa03266","Virion - Herpesvirus",9,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03272 Virion - Hepatitis viruses",0.580246913580247,0.815432346770233,0.0728938564822936,0.299048790130428,0.921283250800298,23,"EPCAM;CD63;VPS4A;LAMP1;SCARB1;CHMP1A","hsa03272","Virion - Hepatitis viruses",48,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03273 Virion - Lassa virus and SFTS virus",0.69758064516129,0.860213178294574,0.0628003977812234,0.367863861787781,0.815889609318645,7,"TFRC;LAMP1;MYH10","hsa03273","Virion - Lassa virus and SFTS virus",17,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa03320 PPAR signaling pathway",0.702,0.860213178294574,0.0621124188949471,-0.249790328963807,-0.872660401088944,39,"SCD;ACSBG1;ME3;ACSL6;ACOX1;ACSL3;PPARA;ILK;SLC27A4;ACOX3;PPARD;ACSL1;RXRB;APOA1;PLIN2;FADS2;CPT1B;PLTP;ACADM;NR1H3;EHHADH;RXRA;PCK2","hsa03320","PPAR signaling pathway",76,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03410 Base excision repair",0.623046875,0.832453010109438,0.0667426134241917,0.250336298572971,0.907605009143776,43,"POLE3;RFC5;LIG3;TDG;PCNA;FEN1;POLG;POLE2;RFC3;RFC2;POLD3;RFC4;POLE;UNG","hsa03410","Base excision repair",44,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03420 Nucleotide excision repair",0.419291338582677,0.679662802950474,0.0878312634480124,0.262550843859625,1.0089245985181,60,"POLR2D;POLE3;RFC5;GTF2H3;DDB2;POLR2H;POLR2C;ERCC3;PCNA;RBX1;POLR2I;POLR2K;POLE2;RFC3;CUL4A;POLR2L;RFC2;POLD3;ERCC4;RFC4;POLE;ERCC1","hsa03420","Nucleotide excision repair",63,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03430 Mismatch repair",0.429769392033543,0.691115643945833,0.0899860794997137,0.33630289663222,1.01741425782865,22,"RFC5;SSBP1;PCNA;RFC3;MSH6;RFC2;POLD3;RFC4;RPA2;PMS2;MLH3;EXO1;RPA3","hsa03430","Mismatch repair",23,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03440 Homologous recombination",0.412350597609562,0.679662802950474,0.0894366833718621,0.288238038244595,1.01697979646477,39,"RBBP8;BRCA2;EME1;RAD51C;SSBP1;TOP3B;BRIP1;PALB2;SEM1;POLD3;TOPBP1","hsa03440","Homologous recombination",41,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa03450 Non-homologous end-joining",0.757225433526012,0.880552051364124,0.0567672387487446,-0.299549047681658,-0.781868624060147,13,"DNTT;NHEJ1;XRCC4;MRE11","hsa03450","Non-homologous end-joining",13,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa03460 Fanconi anemia pathway",0.272015655577299,0.576870764115739,0.11378726182188,0.299942130674481,1.10968549420284,49,"USP1;BRCA2;EME1;RAD51C;SLX4;TOP3B;REV1;BRIP1;FANCB;FAAP24;PALB2;EME2;REV3L;ERCC4;ATRIP;ERCC1;FANCA;FAAP100;FANCM","hsa03460","Fanconi anemia pathway",54,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04010 MAPK signaling pathway",0.372047244094488,0.657534246575342,0.0946646223153342,0.226448412721768,1.03757516196465,191,"GADD45B;MYC;FOS;PTPN7;TGFB1;RASGRP1;KIT;PRKCA;RELA;RPS6KA5;MAPKAPK3;GRB2;RAP1A;NFATC3;FLT1;MAP3K7;DUSP6;ATF4;ELK1;MAP3K3;FLT3LG;NRTN;FGF9;PDGFA;MAP4K4;RASA2;MAP2K3;AKT2;MAP3K4;MEF2C;PPP3R1;RAP1B","hsa04010","MAPK signaling pathway",300,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04012 ErbB signaling pathway",0.163021868787276,0.461895294897283,0.153158808683073,0.311469676856796,1.20585158735046,63,"MYC;STAT5A;PTK2;PRKCA;GRB2;HBEGF;PIK3R3;ELK1;AKT2;RPS6KB1;MAPK9;PIK3CB","hsa04012","ErbB signaling pathway",86,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04014 Ras signaling pathway",0.25626204238921,0.566168935734153,0.116739204791222,0.25495357316628,1.10917638245661,131,"RASGRP1;KIT;RALA;PRKCA;PLAAT2;RELA;GNG4;GRB2;RAP1A;PIK3R3;FLT1;REL;ELK1;FLT3LG;FGF9;PDGFA;RASA2;AKT2;GNB1;GNGT2;RAP1B;MAPK9;CALM1;RASSF5;KSR1;ARF6;GNG2;TIAM1;NFKB1;PIK3CB","hsa04014","Ras signaling pathway",238,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04015 Rap1 signaling pathway",0.0228486108171964,0.207541108307174,0.352487857583619,0.311113075339743,1.33480089629263,124,"SKAP1;PFN2;SIPA1L1;SIPA1;RAP1GAP;KIT;RAPGEF1;ITGB1;RALA;PRKCA;ID1;LCP2;ACTG1;ACTB;RAP1A;PIK3R3;FLT1;FGF9;PDGFA;PARD6B;MAP2K3;AKT2;FARP2;RAP1B;PRKD2;CALM1;RASSF5;TIAM1;PIK3CB;ADORA2B;ENAH;ADCY7;ITGB2;GNAS","hsa04015","Rap1 signaling pathway",212,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04020 Calcium signaling pathway",0.0372930499988062,0.256031131722574,0.321775918075361,-0.335119699670811,-1.40313475144763,93,"CXCR4;PTGER3;CAMK4;CACNA1F;SLC8A1;PLCD1;NFATC4;HGF;MYLK;P2RX1;FGFR1;PHKB;FLT4;PLCG2;CYSLTR1;CALML4;STIM1;ATP2A3;TPCN1;PLCB1;ITPR3","hsa04020","Calcium signaling pathway",254,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04022 cGMP-PKG signaling pathway",0.21875,0.530872483221477,0.128788713061714,-0.274051138119292,-1.14619881723361,92,"PRKCE;PRKG2;CACNA1F;SLC8A1;CREB3;NFATC4;MYLK;PIK3R5;CREB5;AKT3;INSR","hsa04022","cGMP-PKG signaling pathway",166,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04024 cAMP signaling pathway",0.418032786885246,0.679662802950474,0.0902635484340068,-0.242399024324263,-1.01984475349955,99,"CFTR;PTGER3;CAMK4;GABBR1;CACNA1F;CREB3;CREB5;AKT3;GLI3;TSHR;MAPK10;HCN2;CALML4","hsa04024","cAMP signaling pathway",226,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04060 Cytokine-cytokine receptor interaction",0.037075808930852,0.256031131722574,0.321775918075361,0.330939219572086,1.37698657215463,101,"OSM;IL4R;IL15RA;XCL1;IL27RA;TGFB1;CD70;IL32;XCL2;LIF;IL4;CCR9;ACVR1B;CCL5;IFNGR2;IL21R;TNFSF10;IL2RA;IL2RB;LTB;TNFSF9;CXCR3;CSF3R","hsa04060","Cytokine-cytokine receptor interaction",298,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04061 Viral protein interaction with cytokine and cytokine receptor",0.432865731462926,0.692973390727644,0.0870515867946735,-0.295074540935506,-1.02208765534535,38,"CXCR4;CX3CR1;CXCL2;CSF1R;IL6ST;TNF;CXCL8;IL6R","hsa04061","Viral protein interaction with cytokine and cytokine receptor",100,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04062 Chemokine signaling pathway",0.36046511627907,0.649179750894551,0.0956031492204301,0.243571063411216,1.04138288901116,120,"XCL1;XCL2;STAT3;CCR9;PTK2;RELA;CCL5;GRK6;GNG4;JAK3;GRB2;RAP1A;PIK3R3;CXCR3;AKT2;GNB1;GNGT2;RAP1B;NCF1;GNG2;TIAM1;NFKB1;PIK3CB;GNG5;ADCY7","hsa04062","Chemokine signaling pathway",193,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04064 NF-kappa B signaling pathway",0.652777777777778,0.846570397111913,0.0652353056017703,0.227656378167208,0.906667054906778,75,"GADD45B;MALT1;PLAU;RELA;MAP3K7;RIPK1;LTB;TRAF3;BCL2;TNFSF14;BCL2A1;TRIM25;NFKB1;TNFRSF13C;TRAF5;IRAK1;NFKB2;TAB2;RELB","hsa04064","NF-kappa B signaling pathway",105,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04066 HIF-1 signaling pathway",0.0277884824956562,0.230709029091843,0.352487857583619,0.354636508912618,1.41762360077774,80,"LDHA;EPAS1;STAT3;PRKCA;TFRC;PGK1;RELA;ENO1;IFNGR2;PIK3R3;FLT1;EGLN2;PFKP;HK1;AKT2;EIF4E2;BCL2;RPS6KB1;ALDOA;LDHB;NFKB1;RBX1;PIK3CB;SERPINE1;ELOC;RPS6;GAPDH;ELOB;VHL","hsa04066","HIF-1 signaling pathway",110,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04068 FoxO signaling pathway",0.676829268292683,0.853809359648367,0.0646484568421928,-0.211419576013785,-0.907415857808163,107,"SETD7;CCND2;CDKN1B;RAG2;GABARAP;AKT3;INSR;MAPK10;SMAD3;BCL6;SGK3;IL7R;FOXO4;IKBKB;CSNK1E;CDKN1A","hsa04068","FoxO signaling pathway",133,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04070 Phosphatidylinositol signaling system",0.16798418972332,0.468518404150198,0.150169802128406,-0.294525966956594,-1.1975046729857,78,"INPP4B;PLCD1;PLCG2;PIP4K2A;DGKH;CALML4;INPP1;IP6K2;DGKE;PLCB1;PIK3C3;ITPR3;DGKA;PIP5K1C;INPP5F;MTMR4;MTMR8","hsa04070","Phosphatidylinositol signaling system",98,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04071 Sphingolipid signaling pathway",0.722868217054264,0.860213178294574,0.059221919380382,0.210304472026642,0.870233460121226,97,"PRKCA;BID;RELA;SMPD2;PIK3R3;NSMAF;BAX;AKT2;BCL2;MAPK9;GNA13;NFKB1;PIK3CB;FCER1G;SPTSSA;SPTLC2;SPTLC1;ORMDL1;ROCK1;S1PR4;CERS4;S1PR1;NRAS;KRAS;RAC1;DEGS1;PPP2R5C","hsa04071","Sphingolipid signaling pathway",125,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04072 Phospholipase D signaling pathway",0.778688524590164,0.884552845528455,0.0583452776743612,-0.207928434146744,-0.85646829916669,87,"PIK3R5;AKT3;INSR;PLCG2;DGKH;TSC2;DGKE;CXCL8;DNM1;PLCB1;TSC1;DGKA;PIP5K1C;CYTH4;AGPAT2","hsa04072","Phospholipase D signaling pathway",149,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_down","FDR b	% 0.20","hsa04080 Neuroactive ligand-receptor interaction",0.287449392712551,0.584300635296651,0.112378519110475,-0.288000422749005,-1.08960970896416,56,"PTGER3;PTGER4;NR3C1;GABBR1;P2RX1;LTB4R;TSPO;TSHR;GRIK5;CYSLTR1;THRA;S1PR3;CHRNB1;ADM2","hsa04080","Neuroactive ligand-receptor interaction",371,,,,
"cnv_top50","CNV cutoff","CNV top 50%",FALSE,3,6414,528,12592,"relapse_up","FDR b	% 0.20","hsa04081 Hormone signaling",0.216962524654832,0.530872483221477,0.130105630751129,0.299349372959403,1.15596940504689,61,"STAT5A;STAT3;GNG4;PIK3R3;SLC40A1;OXT;GNB1;GNGT2;GNA15;IRS1;GNA13;GNG2;PIK3CB;ADIPOR1;GNG5;ADCY7;GNAS","hsa04081","Hormone signaling",219,,,,
